,name,address,kurtosis_oxygen,occupation,pregnant,education-num,skewness_glucose,mean_glucose,std_oxygen,capital-gain,skewness_oxygen,kurtosis_glucose,personal_info,fnlwgt,class,std_glucose,income,mean_oxygen,hours-per-week,capital-loss,workclass
2349,Jose Watts,"202 Jonathan Flats Suite 102
Lucerochester, AK 98880",22.43220606, Tech-support,f,13.0,0.751712906,166.5546875,9.733834152,0.0,532.6815624,-1.2516038059999999,"White|United-States
Bachelors -- Never-married|Not-in-family",28856.0,0.0,58.50651788, <=50K,0.564381271,40.0,0.0, Private
2350,Larry Hawkins,"865 Stephanie Overpass
Hillbury, TN 13782",5.68669672, Prof-specialty,f,15.0,1.1384140870000001,110.8203125,25.91547525,0.0,35.83248481,0.21165341899999998,"White|United-States
Prof-school -- Married-civ-spouse|Husband",174216.0,0.0,37.4673678, >50K,5.412207358,38.0,0.0, Self-emp-not-inc
2351,Julio Morrison,"4213 Christine Dale Suite 924
New Sheribury, NY 36219",7.810566296, Craft-repair,f,10.0,1.0081367490000002,108.59375,22.05426937,0.0,65.62648358,0.188093211,"White|United-States
Some-college -- Married-civ-spouse|Husband",187356.0,0.0,41.52341913, <=50K,3.223244147,66.0,0.0, Private
2352,Christopher Waldron,"93685 Samantha Ports Suite 113
Lake Josemouth, AL 19819",, Machine-op-inspct,f,9.0,2.477926396,93.671875,13.06555361,0.0,171.36263,0.607366442,"White|United-States
HS-grad -- Married-civ-spouse|Husband",344129.0,0.0,37.64370577, >50K,1.726588629,40.0,0.0, Private
2353,Carl Ponce,"USNS Bowers
FPO AE 78965",9.215087982, Sales,f,9.0,0.824543727,116.7265625,18.38866981,0.0,92.00450389,0.161782762,"White|United-States
HS-grad -- Married-civ-spouse|Wife",46514.0,0.0,42.16572861, <=50K,2.300167224,25.0,0.0, Self-emp-not-inc
2354,Jon Parker,"918 Wolfe Vista Suite 253
Christophertown, OK 50574",2.891582343, Exec_managerial,f,16.0,-0.501042619,139.8828125,47.66945493,0.0,6.8825414160000005,0.017416161,"White|United-States
Doctorate -- Married-civ-spouse|Wife",382242.0,0.0,52.3831469, >50K,15.7048495,40.0,0.0, Self-emp-inc
2355,Gregory Shreve,"391 Melissa Fords
Lake Stephen, WV 32584",13.58720152, Other-service,f,9.0,2.9530305660000002,77.984375,11.38685957,0.0,244.46142680000003,1.06864223,"Asian-Pac-Islander|United-States
HS-grad -- Divorced|Not-in-family",85129.0,0.0,37.42262525, <=50K,1.435618729,40.0,0.0, Private
2356,Eric Rye,"67383 Anthony Field
Careyland, MS 87003",9.431659666, Transport-moving,F,5.0,0.899046895,95.5546875,14.36097471,0.0,116.9497257,0.547778175,"White|United-States
9th -- Married-civ-spouse|Husband",294270.0,0.0,43.76996127, <=50K,2.315217391,35.0,0.0, Private
2357,David Hodge,"193 Lamb Parks Suite 442
Port Marie, GA 16697",7.362926125, Adm-clerical,f,9.0,0.005899708,135.4296875,22.27522412,0.0,56.02993293,-0.193149405,"White|United-States
HS-grad -- Divorced|Not-in-family",263502.0,0.0,46.88361314, <=50K,3.206521739,40.0,0.0, Federal-gov
2358,Victor Hartley,"65235 Justin Squares Apt. 850
Port Stacey, KS 93386",3.4085740380000003, Craft-repair,f,2.0,1.634902347,88.546875,44.57923988,0.0,10.78335893,0.940484311,"White|Guatemala
1st-4th -- Never-married|Not-in-family",464103.0,1.0,44.68236148, <=50K,13.64130435,40.0,0.0, Private
2359,Frank Buckner,"022 Noah Green
East Ryan, OR 99006",4.088567357, Adm-clerical,f,9.0,0.6041722420000001,91.734375,40.3842585,1471.0,15.46865301,0.60527486,"White|United-States
HS-grad -- Widowed|Unmarried",101265.0,1.0,47.21584155, <=50K,9.842809365,35.0,0.0, Local-gov
2360,Frank Schulz,"75687 Tara Landing
New Brendamouth, MA 34292",6.66389539, Handlers-cleaners,f,9.0,-0.177071311,94.9921875,27.25479133,0.0,45.58206925,0.236244225,"White|United-States
HS-grad -- Married-civ-spouse|Husband",183511.0,0.0,49.78477053, <=50K,4.392140468,40.0,0.0, Private
2361,Corey Browne,"681 Perez Manor
Lake Joshuafurt, GA 51579",3.470588382, Transport-moving,f,10.0,20.34046798,49.0078125,46.73241804,0.0,11.44099546,3.9535188789999998,"White|United-States
Some-college -- Never-married|Not-in-family",48988.0,1.0,32.51237651, <=50K,14.65301003,40.0,0.0, Private
2362,Randolph Erickson,"PSC 6948, Box 4860
APO AA 03721",9.00258165, ?,f,7.0,0.515421885,122.9609375,19.87310677,0.0,84.51841005,0.168025142,"White|United-States
11th -- Never-married|Own-child",79990.0,0.0,45.2709555, <=50K,2.3762541809999997,35.0,0.0, ?
2363,John Peterson,"9595 Orozco Shore Suite 446
Robertshire, NC 71008",12.30796981, Sales,t,9.0,0.368981957,101.7109375,15.47238306,0.0,160.82880790000004,0.461345706,"White|United-States
HS-grad -- Separated|Not-in-family",158685.0,0.0,42.71327961, <=50K,1.3879598659999999,40.0,0.0, Private
2364,David Walters,"677 Charles Stravenue Suite 998
Francisfort, AR 62593",7.738902771, Adm-clerical,f,13.0,0.669207926,101.4453125,19.78525958,5013.0,66.64469391,0.476505766,"White|United-States
Bachelors -- Married-civ-spouse|Husband",56904.0,0.0,44.00884297, <=50K,2.9949832780000003,45.0,0.0, Federal-gov
2365,Terry Marshall,"567 Wood Landing Apt. 387
Nguyenstad, NM 27234",, Prof-specialty,f,13.0,0.143575895,120.203125,12.22348876,0.0,217.440804,0.183625934,"White|United-States
Bachelors -- Married-civ-spouse|Wife",167835.0,0.0,47.15952969, >50K,1.601170569,38.0,0.0, Local-gov
2366,Matt Vazquez,"40765 Kelsey Cape
West Jeffreyside, TN 62396",6.658973777000001, Exec-managerial,f,10.0,-0.33503166,119.0,24.06547604,0.0,47.88552821,0.155940692,"White|United-States
Some-college -- Separated|Not-in-family",186982.0,0.0,56.05605453, >50K,4.3553511710000015,45.0,0.0, Private
2367,Sylvester Dial,"Unit 7837 Box 4362
DPO AP 20343",3.077298249, Sales,f,13.0,0.296429672,96.2109375,57.40501413,0.0,7.91641485,0.583217577,"White|United-States
Bachelors -- Never-married|Unmarried",133696.0,1.0,47.56010216, <=50K,17.97826087,65.0,0.0, Private
2368,Kent Dawson,"3833 Hughes Court
South Kellyburgh, WY 58862",6.503427075, Machine_op_inspct,f,13.0,0.626147676,111.734375,27.3037772,7688.0,43.90227971,0.168150684,"White|United-States
Bachelors -- Married-civ-spouse|Husband",252079.0,0.0,42.34133699, >50K,4.932274247,44.0,0.0, Private
2369,Morton Taylor,"948 Jonathan Lake Apt. 757
Pamelaton, IL 44182",??, Handlers-cleaners,f,7.0,-0.265128813,139.078125,29.51963071,0.0,27.07749261,-0.18535718699999998,"White|United-States
11th -- Widowed|Not-in-family",98776.0,0.0,55.18740931, <=50K,6.127090301,30.0,0.0, Private
2370,William Shaffer,"07765 Gonzales Haven
Bartonmouth, AL 57410",??, Adm-clerical,f,9.0,4.2099894860000004,88.3828125,17.8155998,0.0,73.8560548,0.7408519570000001,"White|United-States
HS-grad -- Married-civ-spouse|Wife",179580.0,0.0,32.76576937, <=50K,3.081103679,40.0,0.0, Local-gov
2371,Harry Srey,"PSC 7730, Box 8936
APO AE 53236",5.860709291, Craft-repair,f,4.0,-0.251939162,108.109375,29.09418137,0.0,38.19440752,0.18376964,"White|Mexico
7th-8th -- Never-married|Not-in-family",476558.0,0.0,55.36557967, <=50K,5.933946487999999,40.0,0.0, Private
2372,William Glover,"655 Cody River Suite 554
North Colton, DC 25015",12.39898059,,f,9.0,-0.17240300100000006,138.4296875,12.07574027,0.0,199.04981909999998,0.047430438,"White|United-States
HS-grad -- Married-civ-spouse|Husband",39054.0,0.0,46.69560398, <=50K,1.45819398,40.0,0.0,
2373,Steven Foley,"530 Morris Corner
Port Robertshire, CO 46748",4.424007334, Exec-managerial,f,13.0,16.01967028,53.96875,35.95817434,0.0,19.86896942,3.149333293,"White|United-States
Bachelors -- Never-married|Not-in-family",205940.0,1.0,31.900219800000002, <=50K,9.294314381,40.0,0.0, Private
2374,James Day,"USCGC Bailey
FPO AE 53556",1.184690217, Adm-clerical,f,10.0,-0.491762287,122.140625,69.42343634,0.0,0.41095917200000004,0.022702867,"White|United-States
Some-college -- Never-married|Not-in-family",225775.0,0.0,51.25102657, <=50K,54.88712375,40.0,0.0, Private
2375,David Glotfelty,"780 Jeffery Vista
East Toddfurt, NV 16529",2.045329183, Handlers-cleaners,f,9.0,13.88335582,41.2578125,56.59354906,0.0,3.377430523,3.465890506,"White|United-States
HS-grad -- Married-civ-spouse|Husband",30529.0,1.0,39.04229399, <=50K,28.47826087,40.0,0.0, Private
2376,Freddie Mederios,"5604 Kara Plains Suite 644
East Timview, HI 79805",9.292014262999999, Other-service,f,9.0,2.068823653,84.2109375,15.45366294,0.0,105.9913233,0.6675457229999999,"White|United-States
HS-grad -- Divorced|Not-in-family",117570.0,0.0,37.429235799999994, <=50K,2.446488294,60.0,0.0, Self-emp-inc
2377,Albert Doll,"219 Nelson Grove Suite 062
East Johnmouth, SD 65571",??, Transport-moving,f,9.0,-0.138148206,111.421875,14.39706675,0.0,137.1408457,0.39783428299999996,"White|United-States
HS-grad -- Married-civ-spouse|Husband",285854.0,0.0,53.54548437, >50K,1.690635452,40.0,0.0, Private
2378,Jerry Garza,"60952 Taylor Locks Apt. 660
Greeneborough, VA 12697",-0.7206830890000001, Tech-support,f,13.0,0.934113669,92.4765625,81.29723349,0.0,-0.713867955,1.2410771999999999,"White|United-States
Bachelors -- Never-married|Not-in-family",215797.0,1.0,57.86676033, <=50K,151.44397990000004,40.0,0.0, State-gov
2379,Randy Baptiste,"2751 Harris Crossroad
West Ashley, CA 30311",15.30033692, Other-service,f,11.0,-0.289645347,144.453125,13.22550531,0.0,261.10722749999996,-0.311328867,"Black|United-States
Assoc-voc -- Never-married|Not-in-family",199499.0,0.0,52.15869106, <=50K,1.0811036790000002,40.0,0.0, Private
2380,Jesus Craner,"70590 Bright Lock
South Whitneyport, KS 78371",6.113336192, Adm-clerical,f,13.0,-0.07927972400000001,139.2890625,25.18527464,0.0,39.63018312,-0.417136329,"White|United-States
Bachelors -- Never-married|Own-child",176981.0,0.0,48.8532804, <=50K,4.7173913039999995,50.0,0.0, Self-emp-inc
2381,Robert Knight,"223 Meyer Trace
Rachelview, NE 65834",??, Exec-managerial,t,10.0,2.371051762,,14.08675332,0.0,129.9425932,0.7408109359999999,"White|United-States
Some-college -- Never-married|Not-in-family",224640.0,0.0,37.91380734, <=50K,1.974080268,40.0,0.0, Private
2382,Rick Moore,"930 Jennifer Greens
Grantmouth, LA 32984",6.742066552000001, Prof-specialty,f,14.0,0.651073165,126.3203125,20.36525819,0.0,51.44654659,0.322935232,"White|United-States
Masters -- Married-civ-spouse|Husband",108435.0,0.0,47.73526173, >50K,3.6061872910000004,47.0,0.0, Private
2383,Robert Holm,"PSC 2433, Box 3799
APO AA 12863",7.442761817, Sales,f,10.0,0.23240466399999998,117.4375,20.73341263,0.0,63.66071816,0.049956352999999995,"Black|United-States
Some-college -- Divorced|Unmarried",224584.0,0.0,48.48094826, <=50K,3.4122073580000003,40.0,0.0, Private
2384,Jody Nalls,"69736 John Shoal Apt. 744
Jenkinstown, TN 61208",, Adm-clerical,f,12.0,-0.148004689,,52.72613936,4101.0,4.347367271,0.109994355,"White|United-States
Assoc-acdm -- Divorced|Unmarried",191917.0,0.0,48.68248969, <=50K,20.7090301,40.0,0.0, Private
2385,Joseph Brown,"PSC 0831, Box 8741
APO AA 47648",11.71699245, Prof-specialty,f,15.0,0.357874115,92.1171875,17.4901469,0.0,141.5688323,0.58327854,"White|United-States
Prof-school -- Married-civ-spouse|Husband",119281.0,0.0,48.602761799999996, >50K,1.560200669,50.0,0.0, Private
2386,Wendell Chean,"923 Joshua Bridge
Coxfort, FL 38657",8.07481034, Tech-support,f,9.0,2.6493480469999997,84.171875,19.10738627,0.0,75.98840285,0.594384085,"White|United-States
HS-grad -- Divorced|Unmarried",444743.0,0.0,37.04412685, <=50K,3.047658863,40.0,0.0, Private
2387,Wally Suggs,"618 Mallory Throughway
Grayborough, OK 18624",7.619867947, Farming-fishing,FALSE,11.0,-0.056021639000000005,120.4765625,19.49725144,0.0,67.80819753,0.219906498,"White|United-States
Assoc-voc -- Married-civ-spouse|Husband",161745.0,0.0,49.26474475, <=50K,3.41722408,45.0,0.0, Private
2388,Joe Dugan,"1989 Villarreal Forge
New Brian, NY 53229",1.405874814, Prof-specialty,f,11.0,1.361122525,,74.42784636,0.0,0.4306801870000001,1.001202445,"White|United-States
Assoc-voc -- Divorced|Unmarried",175614.0,1.0,47.72188551, >50K,43.40050167,40.0,0.0, Private
2389,Robert Mcgrath,"11388 Reyes Fort
Christineview, AK 27529",8.399445409, Protective-serv,f,13.0,-0.513668535,,15.96306478,0.0,89.97336028,0.115216365,"White|United-States
Bachelors -- Married-civ-spouse|Husband",44671.0,0.0,57.73761144, <=50K,2.7257525080000002,40.0,0.0, Private
2390,Garry Godwin,"641 James Tunnel
Williamston, NM 22473",, Other-service,f,10.0,3.838795067,80.109375,70.96222871,0.0,1.856704432,1.615938765,"White|United-States
Some-college -- Never-married|Not-in-family",110981.0,1.0,42.64538266, <=50K,34.99247492,40.0,0.0, Private
2391,Robert Mallard,"9732 Jill Parkway Suite 297
Davisport, NC 38329",??, Farming-fishing,f,9.0,-0.40065799799999996,107.0703125,17.55970596,0.0,117.1317754,0.141863461,"White|United-States
HS-grad -- Married-civ-spouse|Husband",128105.0,0.0,51.69519797, <=50K,1.83277592,35.0,0.0, Self-emp-not-inc
2392,James Mccleave,"49063 Crystal Trail Suite 289
Harrisstad, WY 80702",8.727067078, Craft-repair,f,13.0,0.39831978700000004,129.0,18.08763995,0.0,89.94329402,0.29024413,"White|United-States
Bachelors -- Never-married|Not-in-family",120277.0,0.0,46.19236273, <=50K,2.617056856,40.0,0.0, Private
2393,Roy Kellar,"699 Fitzpatrick Path Suite 947
Port Crystalhaven, ND 49684",-0.426967836, Tech_support,f,9.0,14.28549012,29.578125,74.70846325,0.0,-0.984551471,3.8728719810000003,"White|United-States
HS-grad -- Separated|Own-child",186151.0,1.0,42.28449209, <=50K,149.63879599999999,40.0,0.0, Private
2394,Earl Lorraine,"526 Reese Curve Suite 012
Wattsstad, IA 71794",0.98369996, Craft-repair,f,7.0,34.25098571,13.109375,69.40855218,0.0,0.041374355,5.767084535,"White|United-States
11th -- Married-civ-spouse|Husband",214323.0,1.0,32.64085687, <=50K,57.39715719,40.0,0.0, Self-emp-not-inc
2395,Jackson Moorehouse,"621 William Skyway
Port Mark, LA 44554",17.03635414, Adm-clerical,f,12.0,0.289506104,104.75,11.03910625,0.0,341.2250598,0.300411845,"White|United-States
Assoc-acdm -- Married-civ-spouse|Husband",117847.0,0.0,44.37482394, <=50K,0.968227425,40.0,0.0, Federal-gov
2396,Kelly Sirois,"25219 Diana Mall
New Carmenfort, WA 67775",3.367500923, Craft-repair,f,9.0,-0.5065347689999999,140.9765625,42.23346215,0.0,10.69252837,-0.19905547699999998,"White|United-States
HS-grad -- Never-married|Own-child",186787.0,0.0,57.44242564, <=50K,13.01505017,42.0,0.0, Private
2397,Anthony Nunnally,"251 Lee Summit
Lake Sarahshire, ND 56875",, Tech-support,f,9.0,4.146347512,,43.98006106,0.0,17.86023468,1.620462497,"White|United-States
HS-grad -- Divorced|Not-in-family",292120.0,1.0,43.39193246, <=50K,10.59615385,45.0,0.0, Private
2398,Robert James,"3118 Monica Summit
East Angela, OH 74551",4.654720028, Adm-clerical,f,9.0,-0.33002843800000004,126.953125,36.28697211,0.0,21.56542681,0.141082875,"Black|United-States
HS-grad -- Married-civ-spouse|Husband",348802.0,0.0,50.97622905, <=50K,8.362040133999999,40.0,0.0, Local-gov
2399,William Miller,"7292 Livingston Knoll Suite 178
New Michael, NV 42762",3.656632634, Other-service,f,9.0,-0.125696908,124.4296875,37.92367615,0.0,13.19976313,0.310783684,"White|United-States
HS-grad -- Married-civ-spouse|Husband",25124.0,0.0,50.70128259, <=50K,10.97826087,60.0,0.0, Self-emp-not-inc
2400,James Borrego,"363 Montoya Canyon Suite 697
Adammouth, AK 62362",13.64141799, Exec-managerial,FALSE,10.0,0.089984871,,12.76772737,0.0,216.62307259999997,0.153182814,"White|United-States
Some-college -- Divorced|Not-in-family",46870.0,0.0,45.71634691, <=50K,1.2148829429999999,40.0,0.0, Private
2401,Henry Crespo,"PSC 1440, Box 0352
APO AE 65789",10.27998232, Adm-clerical,f,7.0,0.6720090190000001,101.7734375,13.53067734,0.0,139.8944611,0.49199318,"White|United-States
11th -- Never-married|Own-child",413557.0,0.0,43.30744286, <=50K,2.101170569,32.0,0.0, Private
2402,Edwin Dickerson,"29819 Jennifer Trafficway Suite 336
South Michael, WV 62211",12.92180413, Other-service,f,6.0,0.5269106170000001,128.5390625,11.89919446,0.0,212.89009959999999,0.103719478,"Black|United-States
10th -- Never-married|Own-child",271012.0,0.0,46.69430211, <=50K,1.286789298,40.0,0.0, State-gov
2403,James Cupp,"753 Barbara Prairie Suite 238
North Molly, OR 35264",2.716095654, Prof-specialty,f,9.0,35.27651674,29.5859375,49.30776594,0.0,7.546922134,5.350709151,"Black|United-States
HS-grad -- Married-civ-spouse|Wife",147500.0,1.0,28.154020399999997, <=50K,22.73327759,40.0,0.0, Private
2404,Floyd Smith,"9614 Bruce Island
Elliottmouth, KS 51950",0.769681835, Machine-op-inspct,f,10.0,39.44785209,28.7578125,78.23615478,0.0,-0.557649255,5.840096278,"White|United-States
Some-college -- Divorced|Unmarried",55237.0,1.0,30.13349105, <=50K,75.10618729,40.0,0.0, Federal-gov
2405,Jose Aigner,"76756 Ashley Mount
Gomezchester, NV 49283",0.25429755600000004, Sales,FALSE,9.0,38.72489612,8.375,66.35820746,0.0,-1.026766473,6.143548189,"Black|United-States
HS-grad -- Separated|Unmarried",240323.0,1.0,33.25187965, <=50K,113.8687291,17.0,0.0, Private
2406,Samuel Webb,"57785 Estes Isle Apt. 650
South Bridget, CO 12898",10.03920146, Craft-repair,f,10.0,-0.326524985,123.484375,16.59425283,0.0,119.30624499999999,0.19791910100000001,"White|?
Some-college -- Married-civ-spouse|Husband",211654.0,0.0,48.12710781, >50K,2.633779264,50.0,0.0, Private
2407,John Baum,"071 Matthew Parkways
Amandashire, ME 10182",??, Craft-repair,f,11.0,4.0889698,88.7734375,62.94490371,0.0,4.243874885,0.758554843,"White|United-States
Assoc-voc -- Never-married|Unmarried",168782.0,0.0,32.70588987, <=50K,22.2993311,40.0,0.0, Private
2408,Shawn Vazquez,"42827 Giles Glens Apt. 381
Christineberg, WA 33426",7.591025041, Adm-clerical,f,10.0,0.08764916699999999,,22.30752972,0.0,59.74558737,0.14242548,"Asian-Pac-Islander|?
Some-college -- Never-married|Own-child",506329.0,1.0,44.30347931, <=50K,3.16722408,40.0,0.0, State-gov
2409,Alan Jablonski,"474 Gonzalez Prairie
Veronicatown, MD 93369",11.635675099999998, ?,FALSE,9.0,0.627075214,87.03125,15.09044397,0.0,162.4277873,0.849243876,"White|United-States
HS-grad -- Widowed|Not-in-family",142158.0,0.0,47.94282687, <=50K,1.934782609,12.0,0.0, ?
2410,Matthew Castro,"79582 Greene Coves Apt. 799
Sarahaven, DE 03836",3.81734967, Other-service,f,10.0,0.46390026799999995,105.4453125,36.29134396,0.0,13.91965599,0.309702604,"Black|United-States
Some-college -- Never-married|Not-in-family",282721.0,0.0,45.49069421, <=50K,9.754180602,12.0,0.0, State-gov
2411,Hector Laverdiere,"386 James Port
Jordanville, NH 35244",12.88065153, Protective-serv,FALSE,9.0,0.038067671000000004,121.3828125,13.05588468,0.0,200.7338555,0.162843236,"White|United-States
HS-grad -- Married-civ-spouse|Husband",213722.0,0.0,48.53737624, >50K,1.535117057,57.0,0.0, Local-gov
2412,Russell Beer,"7028 Barnes Isle Apt. 451
Davischester, MS 10115",10.40307237, Craft-repair,f,9.0,8.285401672999999,60.5234375,17.79649579,0.0,118.62980630000001,2.8123973889999996,"White|United-States
HS-grad -- Divorced|Unmarried",244147.0,1.0,41.38122401, <=50K,2.4205685619999997,55.0,0.0, Private
2413,Rocky Goldberg,"4724 Castro Crest
New Sue, UT 59990",0.204405534, Prof-specialty,f,13.0,39.09460495,8.109375,72.14791573,0.0,-1.189458162,6.1721090610000005,"Asian-Pac-Islander|Philippines
Bachelors -- Never-married|Not-in-family",66297.0,1.0,33.709057200000004, >50K,111.3520067,40.0,0.0, Private
2414,David Craven,"97295 Salazar Burgs
North Courtneyborough, MO 23254",11.05004847, Other-service,f,6.0,-0.14355637599999999,118.921875,15.626665300000004,0.0,135.9545736,0.027844518999999998,"Black|United-States
10th -- Never-married|Unmarried",340018.0,0.0,48.81047681, <=50K,1.697324415,38.0,0.0, Private
2415,Neal Lauer,"40708 Clinton Isle Suite 926
East Michelle, SC 35901",7.446310182, Sales,f,15.0,-0.233816886,110.421875,22.78905028,15024.0,58.06424297,0.39658975,"Amer-Indian-Eskimo|South
Prof-school -- Married-civ-spouse|Wife",119359.0,0.0,53.73671484, >50K,3.421404682,40.0,0.0, Private
2416,Marcus Kunkle,"919 Anna Skyway Suite 913
Frederickstad, NJ 08635",8.509270895, Prof-specialty,f,16.0,0.47494619,133.453125,17.12409976,0.0,83.68007779,0.11508509199999999,"White|United-States
Doctorate -- Married-civ-spouse|Husband",107231.0,0.0,44.10868313, >50K,2.4874581940000002,35.0,0.0, Self-emp-not-inc
2417,Richard Sherron,"7647 Spencer Junction Apt. 651
North Jamesburgh, MS 09729",1.5647962919999998, Prof-specialty,f,13.0,17.61454425,36.2578125,66.62552488,0.0,1.38528949,3.8949374239999996,"White|United-States
Bachelors -- Divorced|Not-in-family",231082.0,1.0,36.28494998, <=50K,41.64214047,50.0,0.0, Private
2418,Joshua Finch,"72377 Mahoney Cape Suite 623
Michaeltown, SC 92733",2.7543921260000004, Craft-repair,f,7.0,15.02731718,51.8671875,58.52660783,0.0,6.393432547000001,3.2681052139999998,"White|United-States
11th -- Married-civ-spouse|Husband",299050.0,1.0,35.85939798, <=50K,21.65802676,60.0,0.0, Private
2419,Melvin Carver,"8710 Judith Cove Suite 960
Tabithamouth, CT 97865",7.151169863, Protective-serv,f,10.0,-0.053396182,119.75,21.18120588,0.0,57.42606041,0.123172823,"White|United-States
Some-college -- Married-civ-spouse|Husband",195258.0,0.0,49.60437229, >50K,3.719063545,40.0,0.0, Local-gov
2420,John Hicks,"317 Hickman Spring
South Williamtown, TN 63154",, Other-service,f,9.0,0.779623807,112.2109375,15.10558054,0.0,111.8705814,0.38067469200000004,"White|United-States
HS-grad -- Separated|Unmarried",209464.0,0.0,40.22896429, <=50K,2.2625418059999998,35.0,0.0, Private
2421,Keith Sedotal,"0221 Steven Street
Caldwellshire, LA 76597",3.329346352, Machine-op-inspct,f,9.0,5.2752215389999995,65.1015625,48.2379435,0.0,10.627939699999999,2.0052555830000003,"White|United-States
HS-grad -- Widowed|Unmarried",217577.0,1.0,44.57732745, <=50K,16.02173913,40.0,0.0, Private
2422,Daniel Zolezzi,"336 Edwin Stream Suite 817
Codyview, CO 45355",20.04678915, Handlers-cleaners,f,9.0,0.143980095,107.3671875,10.77837293,3325.0,418.0204256,0.248269761,"White|United-States
HS-grad -- Never-married|Not-in-family",189888.0,0.0,44.33041265, <=50K,0.5802675589999999,60.0,0.0, Private
2423,William Hicks,"66744 Tiffany Shores Apt. 950
New Timothy, MO 88414",2.45648463, Prof-specialty,f,14.0,31.05885068,33.2265625,57.7051843,,5.328990924,5.296370877,"White|United-States
Masters -- Married-civ-spouse|Husband",294431.0,1.0,30.45724843, <=50K,26.70568562,40.0,0.0, Federal-gov
2424,Anthony Foster,"4337 Aaron Gardens Apt. 359
Paulbury, CO 90029",, Adm-clerical,f,12.0,0.33184310899999997,100.234375,16.26948221,0.0,74.74023796,0.37393837700000004,"White|United-States
Assoc-acdm -- Divorced|Unmarried",135056.0,0.0,45.93175719, <=50K,2.97909699,40.0,0.0, Private
2425,Christopher Holt,"391 Kennedy Ville
East Ruben, KY 70287",10.51958552, Sales,f,10.0,0.044238517000000005,134.4140625,14.50752304,0.0,128.33884009999997,0.362547675,"White|?
Some-college -- Never-married|Not-in-family",341610.0,0.0,48.28650293, <=50K,1.693979933,35.0,0.0, Private
2426,Shawn Replogle,"735 Beard Mews Suite 992
North Courtney, MN 19499",10.9028576, Craft-repair,f,9.0,2.957688353,85.9296875,14.99558721,4064.0,142.0082635,0.744136803,"White|United-States
HS-grad -- Married-civ-spouse|Husband",267556.0,0.0,35.63490731, <=50K,1.846153846,40.0,0.0, Private
2427,Nick Fried,"Unit 9169 Box 4422
DPO AP 27992",2.580942125, Machine-op-inspct,FALSE,14.0,8.981400545,75.1015625,54.02381432,0.0,5.568507205,2.198113989,"White|United-States
Masters -- Never-married|Not-in-family",178709.0,1.0,35.11918098, <=50K,20.89464883,40.0,0.0, Private
2428,Timmy Strackbein,"69894 Stephanie Loop Suite 285
Francisport, ID 76506",7.311393044, Prof-specialty,f,12.0,0.337900551,137.046875,21.06636045,0.0,57.95931121,-0.287367986,"White|United-States
Assoc-acdm -- Married-civ-spouse|Husband",102858.0,0.0,45.90698125, <=50K,3.27173913,42.0,2002.0, Private
2429,Ralph Lyle,"USNS Howard
FPO AA 47510",-1.015536164, Other-service,f,10.0,0.076964297,148.8125,81.0737292,0.0,-0.80338862,-0.201338818,"White|United-States
Some-college -- Never-married|Not-in-family",258633.0,0.0,47.63398045, <=50K,136.24247490000002,30.0,0.0, Private
2430,Juan Thurber,"655 Rosales Camp Suite 191
Davisview, WV 49205",0.243013429, Prof-specialty,f,14.0,27.5746585,31.109375,66.43484354,0.0,-0.432273106,4.922593532,,,,32.01689846,,115.1923077,40.0,, Federal-gov
2431,Domingo Labriola,"36319 Wiley Drive Suite 094
South Michael, WI 41806",??, Other_service,f,9.0,0.5030429,125.28125,21.78175253,0.0,38.81408955,0.21230180399999998,"White|United-States
HS-grad -- Separated|Not-in-family",330263.0,0.0,44.15826252, <=50K,4.565217391,40.0,0.0, Private
2432,Gary Ciocca,"4240 Johnson Landing Apt. 522
Colinhaven, KY 75605",16.79333926, Craft-repair,f,9.0,-0.175691481,137.3984375,10.30783094,5178.0,349.0957987,-0.038844229,"White|United-States
HS-grad -- Married-civ-spouse|Husband",94600.0,0.0,45.96556793, >50K,0.933110368,40.0,0.0, Private
2433,Raymond Coleman,"88066 Le Walks
Garciamouth, IN 87118",11.29523122, Exec_managerial,f,12.0,0.06100475900000001,,12.31005125,0.0,175.7570632,0.151064988,"Black|United-States
Assoc-acdm -- Divorced|Not-in-family",169837.0,0.0,50.05280171, <=50K,1.77173913,40.0,0.0, Local-gov
2434,Bryan Mcdaniel,"128 Wright Parkway Suite 620
Torresfurt, WY 76794",5.589563407000001, ?,f,9.0,1.7593056630000001,81.6171875,29.85482659,0.0,33.18246438,0.883339918,"White|United-States
HS-grad -- Married-civ-spouse|Husband",334741.0,1.0,43.77911908, <=50K,6.045150502,20.0,0.0, ?
2435,Noel Ader,"011 Jennifer Squares Apt. 879
Christophershire, VA 05408",8.015107856, Craft-repair,FALSE,9.0,3.4220848289999997,80.0078125,22.45815999,0.0,68.77648646,0.922213644,"Asian-Pac-Islander|Vietnam
HS-grad -- Married-civ-spouse|Husband",160724.0,0.0,36.06991823, <=50K,3.317725753,40.0,0.0, Private
2436,William Haack,"735 Christopher Harbor
Ramirezchester, IL 32201",8.546941075, Handlers-cleaners,f,10.0,0.245338748,,17.75902152,0.0,86.03950318,0.252469664,"Black|United-States
Some-college -- Never-married|Own-child",166889.0,0.0,44.29133219, <=50K,2.831103679,35.0,1602.0, Private
